Category;Managed by;Beheerder;Name;Naam;Postal code;Municipality;Gemeente;Google Maps;Google Street View;Geo Point;Geo Shape;source;last_update
Bus;STIB;MIVB;Delta;Delta;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.81823775%2C4.40428519;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81823775%2C4.40428519;50.8182377535, 4.4042851881;"{""coordinates"": [4.4042851881, 50.8182377535], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Pampoel;Pampoel;1083;Ganshoren;Ganshoren;https://www.google.com/maps/search/?api=1&query=50.87032709%2C4.30526495;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87032709%2C4.30526495;50.8703270887, 4.30526495;"{""coordinates"": [4.30526495, 50.8703270887], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Géo Bernier;Géo Bernier;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.82025936%2C4.37704076;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82025936%2C4.37704076;50.8202593642, 4.3770407568;"{""coordinates"": [4.3770407568, 50.8202593642], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Borne;Paal;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.8552308%2C4.33561901;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8552308%2C4.33561901;50.8552308029, 4.335619008;"{""coordinates"": [4.335619008, 50.8552308029], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Veeweyde;Veeweide;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83033856%2C4.30111115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83033856%2C4.30111115;50.8303385564, 4.3011111512;"{""coordinates"": [4.3011111512, 50.8303385564], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Jules César;Julius Caesar;1150;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;https://www.google.com/maps/search/?api=1&query=50.83498815%2C4.42056222;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83498815%2C4.42056222;50.8349881481, 4.4205622164;"{""coordinates"": [4.4205622164, 50.8349881481], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Place Saint-Job;Sint-Jobplein;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.79372859%2C4.36392887;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.79372859%2C4.36392887;50.7937285923, 4.3639288698;"{""coordinates"": [4.3639288698, 50.7937285923], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Lepoutre;Lepoutre;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.81996001%2C4.35915828;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81996001%2C4.35915828;50.819960013, 4.3591582849;"{""coordinates"": [4.3591582849, 50.819960013], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Saint-Guidon;Sint-Guido;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83469393%2C4.30588039;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83469393%2C4.30588039;50.8346939254, 4.3058803872;"{""coordinates"": [4.3058803872, 50.8346939254], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Imprimerie;Drukkerij;1060;Saint-Gilles;Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.83000474%2C4.3307252;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83000474%2C4.3307252;50.8300047369, 4.3307251977;"{""coordinates"": [4.3307251977, 50.8300047369], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Grand-Place;Grote Markt;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.8450041%2C4.35172754;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8450041%2C4.35172754;50.8450040974, 4.3517275416;"{""coordinates"": [4.3517275416, 50.8450040974], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bordet Station;Bordet Station;1130;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.87886112%2C4.40998711;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87886112%2C4.40998711;50.8788611154, 4.409987109;"{""coordinates"": [4.409987109, 50.8788611154], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;ULB;ULB;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.81406209%2C4.38411871;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81406209%2C4.38411871;50.8140620874, 4.3841187125;"{""coordinates"": [4.3841187125, 50.8140620874], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Hermes;Hermes;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82858772%2C4.3159065;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82858772%2C4.3159065;50.8285877171, 4.315906501;"{""coordinates"": [4.315906501, 50.8285877171], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bichon;Bichon;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86431177%2C4.39417855;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86431177%2C4.39417855;50.8643117716, 4.3941785513;"{""coordinates"": [4.3941785513, 50.8643117716], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Victor Hugo;Victor Hugo;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.84770742%2C4.39740685;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84770742%2C4.39740685;50.8477074178, 4.3974068538;"{""coordinates"": [4.3974068538, 50.8477074178], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Place Saint-Job;Sint-Jobplein;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.79351291%2C4.36673718;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.79351291%2C4.36673718;50.7935129069, 4.3667371806;"{""coordinates"": [4.3667371806, 50.7935129069], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Rue au Bois;Bosstraat;1150;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;https://www.google.com/maps/search/?api=1&query=50.83108619%2C4.45225873;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83108619%2C4.45225873;50.8310861914, 4.4522587297;"{""coordinates"": [4.4522587297, 50.8310861914], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Vandromme;Vandromme;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.81909344%2C4.41480706;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81909344%2C4.41480706;50.8190934362, 4.4148070593;"{""coordinates"": [4.4148070593, 50.8190934362], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Brunard;Brunard;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.80801267%2C4.35711753;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.80801267%2C4.35711753;50.8080126683, 4.357117529;"{""coordinates"": [4.357117529, 50.8080126683], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Croix de Guerre;Oorlogskruisen;1120;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.89461225%2C4.39083808;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89461225%2C4.39083808;50.8946122452, 4.3908380809;"{""coordinates"": [4.3908380809, 50.8946122452], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Vereman;Vereman;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.86528843%2C4.29292615;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86528843%2C4.29292615;50.8652884301, 4.2929261537;"{""coordinates"": [4.2929261537, 50.8652884301], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Février;Februari;1200;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;https://www.google.com/maps/search/?api=1&query=50.85066965%2C4.41133943;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85066965%2C4.41133943;50.8506696456, 4.4113394311;"{""coordinates"": [4.4113394311, 50.8506696456], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Ribaucourt;Ribaucourt;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85988884%2C4.34149313;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85988884%2C4.34149313;50.8598888364, 4.3414931257;"{""coordinates"": [4.3414931257, 50.8598888364], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Arbre Ballon;Dikke Beuk;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.89285206%2C4.31273091;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89285206%2C4.31273091;50.8928520631, 4.3127309111;"{""coordinates"": [4.3127309111, 50.8928520631], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Parc;Park;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84756087%2C4.36366851;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84756087%2C4.36366851;50.8475608744, 4.3636685146;"{""coordinates"": [4.3636685146, 50.8475608744], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Biarritz;Biarritz;1050;Ixelles;Elsene;https://www.google.com/maps/search/?api=1&query=50.82585391%2C4.36975653;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82585391%2C4.36975653;50.8258539053, 4.3697565319;"{""coordinates"": [4.3697565319, 50.8258539053], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Verheyleweghen;Verheyleweghen;1200;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;https://www.google.com/maps/search/?api=1&query=50.84811452%2C4.42472178;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84811452%2C4.42472178;50.8481145223, 4.4247217826;"{""coordinates"": [4.4247217826, 50.8481145223], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Borne;Paal;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85545991%2C4.33518569;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85545991%2C4.33518569;50.8554599142, 4.3351856891;"{""coordinates"": [4.3351856891, 50.8554599142], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Ambiorix;Ambiorix;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84623489%2C4.38346942;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84623489%2C4.38346942;50.8462348946, 4.3834694216;"{""coordinates"": [4.3834694216, 50.8462348946], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Dailly;Dailly;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85281827%2C4.38714826;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85281827%2C4.38714826;50.8528182699, 4.3871482636;"{""coordinates"": [4.3871482636, 50.8528182699], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;De Wansijn;De Wansijn;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.79248692%2C4.35997193;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.79248692%2C4.35997193;50.7924869151, 4.3599719275;"{""coordinates"": [4.3599719275, 50.7924869151], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Albert;Albert;1190;Forest;Vorst;https://www.google.com/maps/search/?api=1&query=50.82095531%2C4.34205726;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82095531%2C4.34205726;50.8209553061, 4.3420572575;"{""coordinates"": [4.3420572575, 50.8209553061], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Prés Communs;Gemenebeemden;1120;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.88993022%2C4.38139451;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88993022%2C4.38139451;50.889930219, 4.3813945091;"{""coordinates"": [4.3813945091, 50.889930219], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Neptunium;Neptunium;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86541998%2C4.37768717;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86541998%2C4.37768717;50.8654199846, 4.3776871661;"{""coordinates"": [4.3776871661, 50.8654199846], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Merode;Merode;1040;Etterbeek;Etterbeek;https://www.google.com/maps/search/?api=1&query=50.83960765%2C4.39822524;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83960765%2C4.39822524;50.8396076503, 4.3982252402;"{""coordinates"": [4.3982252402, 50.8396076503], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Montgomery;Montgomery;1150;Woluwe-Saint-Pierre;Sint-Pieters-Woluwe;https://www.google.com/maps/search/?api=1&query=50.83703907%2C4.40814689;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83703907%2C4.40814689;50.8370390669, 4.4081468933;"{""coordinates"": [4.4081468933, 50.8370390669], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bienfaiteurs;Weldoeners;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85773152%2C4.38381121;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85773152%2C4.38381121;50.8577315227, 4.383811208;"{""coordinates"": [4.383811208, 50.8577315227], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Schuman;Schuman;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84368001%2C4.38392436;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84368001%2C4.38392436;50.8436800127, 4.3839243551;"{""coordinates"": [4.3839243551, 50.8436800127], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Bon Air;Goede Lucht;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.8359783%2C4.27441869;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8359783%2C4.27441869;50.8359782956, 4.2744186906;"{""coordinates"": [4.2744186906, 50.8359782956], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Patrie;Vaderland;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85616782%2C4.39174545;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85616782%2C4.39174545;50.8561678177, 4.3917454539;"{""coordinates"": [4.3917454539, 50.8561678177], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Conscience;Conscience;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.86940738%2C4.39992069;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86940738%2C4.39992069;50.8694073805, 4.3999206867;"{""coordinates"": [4.3999206867, 50.8694073805], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Basilix;Basilix;1083;Ganshoren;Ganshoren;https://www.google.com/maps/search/?api=1&query=50.87241646%2C4.29773665;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87241646%2C4.29773665;50.8724164612, 4.2977366464;"{""coordinates"": [4.2977366464, 50.8724164612], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Côteaux;Wijnheuvelen;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85942747%2C4.37912472;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85942747%2C4.37912472;50.8594274741, 4.3791247246;"{""coordinates"": [4.3791247246, 50.8594274741], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Directoire;Directoire;1180;Uccle;Ukkel;https://www.google.com/maps/search/?api=1&query=50.7891805%2C4.35964631;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.7891805%2C4.35964631;50.789180499, 4.359646312;"{""coordinates"": [4.359646312, 50.789180499], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Oud-Kapelleke;Oud-Kapelleke;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.87415293%2C4.40300696;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87415293%2C4.40300696;50.8741529333, 4.4030069596;"{""coordinates"": [4.4030069596, 50.8741529333], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Chazal;Chazal;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85967376%2C4.39151997;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85967376%2C4.39151997;50.8596737628, 4.3915199667;"{""coordinates"": [4.3915199667, 50.8596737628], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Baron de Castro;Baron de Castro;1040;Etterbeek;Etterbeek;https://www.google.com/maps/search/?api=1&query=50.82874448%2C4.40794537;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82874448%2C4.40794537;50.8287444778, 4.4079453708;"{""coordinates"": [4.4079453708, 50.8287444778], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Berchem-Shopping;Berchem-Shopping;1082;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;https://www.google.com/maps/search/?api=1&query=50.86958207%2C4.29195752;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86958207%2C4.29195752;50.869582074, 4.2919575214;"{""coordinates"": [4.2919575214, 50.869582074], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Delta;Delta;1160;Auderghem;Oudergem;https://www.google.com/maps/search/?api=1&query=50.81835413%2C4.40584626;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81835413%2C4.40584626;50.8183541256, 4.4058462638;"{""coordinates"": [4.4058462638, 50.8183541256], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Notre-Dame;Onze-Lieve-Vrouw;1140;Evere;Evere;https://www.google.com/maps/search/?api=1&query=50.87087261%2C4.40010637;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87087261%2C4.40010637;50.8708726113, 4.4001063659;"{""coordinates"": [4.4001063659, 50.8708726113], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Tircher;Tircher;1090;Jette;Jette;https://www.google.com/maps/search/?api=1&query=50.89237773%2C4.32406646;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89237773%2C4.32406646;50.8923777257, 4.3240664598;"{""coordinates"": [4.3240664598, 50.8923777257], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Leroy;Leroy;1080;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85690165%2C4.30940018;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85690165%2C4.30940018;50.8569016512, 4.3094001791;"{""coordinates"": [4.3094001791, 50.8569016512], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Marie-Louise;Maria-Louiza;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84502463%2C4.37755521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84502463%2C4.37755521;50.8450246332, 4.3775552116;"{""coordinates"": [4.3775552116, 50.8450246332], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Palais;Paleizen;1000;Bruxelles;Brussel;https://www.google.com/maps/search/?api=1&query=50.84383818%2C4.36087602;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84383818%2C4.36087602;50.843838177, 4.3608760246;"{""coordinates"": [4.3608760246, 50.843838177], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Loutrier;Ottervanger;1170;Watermael-Boitsfort;Watermaal-Bosvoorde;https://www.google.com/maps/search/?api=1&query=50.81075754%2C4.40700362;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81075754%2C4.40700362;50.8107575397, 4.4070036231;"{""coordinates"": [4.4070036231, 50.8107575397], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Frans Courtens;Frans Courtens;1030;Schaerbeek;Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85916803%2C4.40114942;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85916803%2C4.40114942;50.8591680331, 4.4011494211;"{""coordinates"": [4.4011494211, 50.8591680331], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
Bus;STIB;MIVB;Peterbos;Peterbos;1070;Anderlecht;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83809073%2C4.29587571;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83809073%2C4.29587571;50.8380907333, 4.2958757059;"{""coordinates"": [4.2958757059, 50.8380907333], ""type"": ""Point""}";STIB;2025-05-19T02:00:00+02:00
